"","ensembl_gene_id","entrezgene_id","gene_biotype","hgnc_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"4777","ENSG00000239873",NA,"processed_pseudogene","GAPDHP27",5.65039390601352,2.84857927411337,0.732104097191558,3.89094841162735,9.98531630497014e-05,0.00224063519227573
"3111","ENSG00000206026",284274,"protein_coding","SMIM21",1.74874922794555,2.85078563403187,0.942905652957567,3.02340496643534,0.00249947519257006,0.0196591874616543
"2971","ENSG00000201581",NA,"misc_RNA","RN7SKP78",3.68929052659716,2.85222893564989,0.968999927159799,2.94347693503957,0.00324548005709706,0.0235004037869318
"5862","ENSG00000258902",NA,"lncRNA","",2.32844846413687,2.8532351483877,0.780475942901543,3.65576309473467,0.000256418076106627,0.00432532836210282
"5935","ENSG00000259499",NA,"lncRNA","",3.8728164867012,2.8537642841483,1.03429867727026,2.7591297822018,0.00579555133934076,0.0344081347674094
"5013","ENSG00000244346",NA,"processed_pseudogene","C9orf85P2",5.2273950495044,2.85400960143736,0.688505285153494,4.14522540782108,3.39479596694102e-05,0.00107473990926216
"2937","ENSG00000200591",NA,"misc_RNA","",3.64826824065037,2.85562081895277,1.03687895833057,2.75405416997802,0.00588620247826455,0.0346988889012963
"3710","ENSG00000225796",NA,"unprocessed_pseudogene","MTND4P23",1.9777940642445,2.85568359930789,1.02712009468117,2.78028208589798,0.00543116975389005,0.033045425904514
"4484","ENSG00000235244",642776,"lncRNA","DANT2",34.3632594911482,2.85577571819552,0.675109784588752,4.23009084357315,2.33596958623056e-05,0.000830562010707283
"6388","ENSG00000267338",NA,"lncRNA","",2.14171101886181,2.85640503784546,1.0650733626806,2.68188571598148,0.00732084646768706,0.0399106629230366
"5447","ENSG00000253394",NA,"lncRNA","LINC00534",15.7792992582475,2.85640529817654,0.605062578289303,4.72084277010234,2.34869445892565e-06,0.000157122177609493
"5195","ENSG00000249335",NA,NA,NA,13.3462891210817,2.85664260161725,0.883515778763889,3.23326721523178,0.00122383030399861,0.0122917425303494
"6259","ENSG00000264660",NA,NA,NA,18.6860428704316,2.85689337989846,1.03610638709107,2.75733594107006,0.005827444760561,0.0344915949689141
"6594","ENSG00000271332",NA,"processed_pseudogene","ATP5MGP8",3.23962442350234,2.85840374687914,0.850417950526384,3.36117522579323,0.000776115711162392,0.00913515118316404
"7135","ENSG00000279996",NA,"TEC","",1.94294090470727,2.85921043635601,1.03170943169041,2.77133304061331,0.00558272941357631,0.0336390141346508
"5113","ENSG00000248288",NA,"processed_pseudogene","",2.20439852079849,2.85982308894527,0.936301878073102,3.05438145102384,0.00225525127149438,0.0184733288367606
"5716","ENSG00000256789",NA,"lncRNA","",6.62429247311364,2.86042647558731,0.814491967437964,3.51191489903204,0.00044489043316722,0.00624858926523821
"4044","ENSG00000230022",NA,"processed_pseudogene","FNTAP2",4.57069910766031,2.861889092666,0.896877628678614,3.19094712718219,0.00141807228701634,0.0135626821249494
"4426","ENSG00000234593",NA,"lncRNA","KAZN-AS1",14.5410297167308,2.86284399115476,0.764945776286417,3.74254500110192,0.000182165896928328,0.00341725840114825
"6095","ENSG00000261117",NA,"lncRNA","",9.25608811722022,2.86302623792701,0.6985640498014,4.09844485804983,4.15935297849685e-05,0.00123593150466308
"5762","ENSG00000257611",NA,"processed_pseudogene","",2.88668383325282,2.86323376505698,0.831421071776672,3.44378301471059,0.000573635873657404,0.00749441049760564
"6588","ENSG00000271215",NA,"processed_pseudogene","RPL21P136",4.96003311235903,2.86353571636995,0.846714886177161,3.3819361902311,0.000719768617001093,0.00873900886500317
"239","ENSG00000080573",50509,"protein_coding","COL5A3",8208.27912836863,2.86512285905068,0.534834136052553,5.35703064916026,8.46007738855599e-08,1.2814609904568e-05
"6814","ENSG00000275226",400121,"lncRNA","LINC00547",2.6655141975741,2.86572701238458,0.886550740474235,3.23244556859954,0.00122735515830071,0.012313868580668
"3638","ENSG00000225082",NA,"unprocessed_pseudogene","DAP3P1",3.38646597213277,2.86726297386661,0.774582516473828,3.70168821640772,0.000214169695701082,0.00383004514336491
"249","ENSG00000082293",1310,"protein_coding","COL19A1",57.5762213757187,2.86810917551896,0.682638540303279,4.20150490513578,2.65146501292205e-05,0.000897355942883756
"1620","ENSG00000157542",3763,"protein_coding","KCNJ6",87.3898589296952,2.86991672496879,0.646731908880881,4.43756784775774,9.09810488046988e-06,0.000418019215852119
"7285","ENSG00000285081",NA,"lncRNA","",6.41726895682148,2.86992437552154,0.972521703547211,2.95101319081484,0.00316733390157021,0.0231323394434161
"6928","ENSG00000277566",NA,"lncRNA","",13.7671270527722,2.87101459905327,0.615083985698621,4.66767899312536,3.04621337126139e-06,0.000189087216179536
"92","ENSG00000039537",729,"protein_coding","C6",166.294462027018,2.87122696584115,0.830777155196758,3.45607356663669,0.000548105706759472,0.00725524506048719
"958","ENSG00000129194",6665,"protein_coding","SOX15",238.258484657342,2.87205565322642,0.567089863790697,5.0645512053914,4.093635967184e-07,4.26081182707292e-05
"3498","ENSG00000223528",NA,"lncRNA","",7.22321558405001,2.87490055890549,0.851707236516079,3.37545630193928,0.000736933940245977,0.00884342408310176
"5206","ENSG00000249464",285419,"lncRNA","LINC01091",198.087520719676,2.87545434154385,0.630382919511164,4.56144075695078,5.08038110299349e-06,0.000275152849796139
"1416","ENSG00000146453",154197,"protein_coding","PNLDC1",142.971836262363,2.87583308977436,0.676513310677859,4.25096305480347,2.12853280791391e-05,0.00077522586077737
"6775","ENSG00000274444",NA,NA,NA,8.86956996192053,2.87684017463987,0.651019863939355,4.41897449523576,9.9170348664952e-06,0.000448456982033184
"5188","ENSG00000249222",267020,"protein_coding","ATP5MGL",2.62038555910368,2.8768899703613,0.78657898845583,3.65747116638478,0.000254715902452126,0.00430440995790074
"7262","ENSG00000284610",NA,"transcribed_unprocessed_pseudogene","",43.7311398324151,2.87864791106488,0.655514658722563,4.39143178990788,1.12606662968034e-05,0.000490754324621622
"6912","ENSG00000277224",8343,"protein_coding","H2BC7",245.517455825246,2.87890098756847,0.774217991805844,3.7184630401749,0.000200438611591995,0.00365577266037246
"3244","ENSG00000212597",NA,"snRNA","RNU6-876P",1.26820529575773,2.87906225326816,1.1107297263494,2.59204573801287,0.00954070864400317,0.0476639629793666
"575","ENSG00000110680",796,"protein_coding","CALCA",3.10691738577688,2.87914264990407,1.04142926488012,2.76460701364628,0.00569914100004841,0.0340696867693023
"3509","ENSG00000223650",NA,"processed_pseudogene","UHRF2P1",5.88582588584922,2.87973665080032,0.916839470497416,3.14093878314158,0.00168407229268589,0.0152237213498029
"4052","ENSG00000230077",NA,"processed_pseudogene","MTAPP2",2.95474856558646,2.87996771182046,1.08506253658461,2.65419514057279,0.00794978381219149,0.042311790374215
"5484","ENSG00000253702",NA,"lncRNA","LINC02847",6.20049435920781,2.88006541440683,0.782108830951228,3.68243561564699,0.00023101622327324,0.00404137394911148
"5667","ENSG00000255921",NA,"lncRNA","",12.5418381818482,2.88030732712125,0.665341266605762,4.32906761039359,1.49741961201424e-05,0.000601259154987871
"4476","ENSG00000235156",NA,"transcribed_unitary_pseudogene","TMEM30CP",2.17965487523798,2.88065634229861,1.10196126561255,2.61411760303329,0.00894582383061529,0.0458450402388099
"4493","ENSG00000235328",NA,"processed_pseudogene","RPL31P62",6.27663436471428,2.88170652942816,0.886528181568594,3.25055264947062,0.00115180939309383,0.0118166065249136
"950","ENSG00000128714",3239,"protein_coding","HOXD13",347.149598898685,2.8818732168609,0.878975097857639,3.27867447426555,0.0010429586915371,0.0111195212486567
"6313","ENSG00000265820",100423012,"miRNA","MIR3177",1.8529316485948,2.88351688312276,1.09353041945886,2.63688767300108,0.00836705326780524,0.0438529077291408
"7183","ENSG00000280392",NA,"TEC","",10.1297593435939,2.8844902664514,0.860053154259493,3.35385115694965,0.000796952195363929,0.00929162475082939
"5546","ENSG00000254321",NA,"lncRNA","",4.68296628454209,2.88504539555661,0.871950372080692,3.30872660639179,0.000937213064017836,0.010344322627794
"5308","ENSG00000250869",NA,"unprocessed_pseudogene","",5.66577809344845,2.88539582271617,0.867015011030479,3.32796524397747,0.000874827799303732,0.00991116857940275
"7123","ENSG00000279862",NA,"TEC","",12.7345436888278,2.88609327388767,0.630352522417109,4.57853847053843,4.68236056456405e-06,0.000258097809699387
"5287","ENSG00000250548",101927780,"lncRNA","LINC01303",21.0564069741424,2.88628445645784,0.481040076629828,6.00009146156633,1.97206417545312e-09,7.06567839478214e-07
"5379","ENSG00000251682",NA,"processed_pseudogene","",5.75013799983177,2.88683045366287,0.926007801579851,3.11750122270858,0.00182391190165124,0.0160592167484236
"1772","ENSG00000163286",251,"protein_coding","ALPG",2.17428135688722,2.88691082592704,1.07790759349821,2.67825446572647,0.0074006969958555,0.0402280114298316
"4252","ENSG00000232554",NA,"transcribed_unprocessed_pseudogene","RSU1P2",1.58846851068768,2.88727168444863,0.869023909109069,3.3224306652376,0.000892368457264996,0.0100457502884013
"2993","ENSG00000202150",NA,"snRNA","RNU6-407P",4.15380931466211,2.88790750361041,0.780258070959181,3.70122093073676,0.000214564551979885,0.00383274416868383
"7483","ENSG00000286818",NA,"lncRNA","",7.86551388907985,2.88806449691673,0.596502583711852,4.84166301333549,1.28756985849047e-06,9.91269174939504e-05
"3189","ENSG00000207378",NA,"snRNA","RNU6-748P",2.52601839941267,2.88811769386779,0.954326158900468,3.02634237459796,0.00247531843614237,0.0195496641728565
"5314","ENSG00000250933",NA,"processed_pseudogene","GAPDHP66",4.60067794374255,2.88839538165303,0.995868067324048,2.90037955470779,0.00372711046340179,0.0257327385746299
"3973","ENSG00000229105",100128505,"lncRNA","ASTN2-AS1",3.98646451327462,2.88911072613991,1.05129862813908,2.74813516236959,0.00599352960018412,0.0351646827211558
"3110","ENSG00000205927",10215,"protein_coding","OLIG2",9.09969561058371,2.88957947666207,0.971518830673755,2.97429075528894,0.00293666666347005,0.0220232914043593
"2895","ENSG00000199466",NA,"misc_RNA","",3.57983913608413,2.89001898820863,0.991015960974975,2.91621840819333,0.00354302384410624,0.0248676007248863
"3337","ENSG00000214629",NA,"processed_pseudogene","RPSAP6",4.97912709097106,2.8904176709496,0.810395287306431,3.56667630750505,0.000361537601661848,0.00543868151518926
"7296","ENSG00000285253",NA,"protein_coding","",2.36599951601197,2.89168295051457,0.78144949226517,3.70040927678194,0.000215252024696644,0.00384134144839384
"5646","ENSG00000255462",124902632,"lncRNA","",13.0187949334796,2.89190095104863,0.696533981614245,4.15184474466922,3.29805980834906e-05,0.00105216014194095
"2536","ENSG00000183971",283869,"protein_coding","NPW",83.4050919444365,2.8924917217418,0.637369860573029,4.53816833940233,5.67449549938549e-06,0.000300165602149496
"3083","ENSG00000205212",NA,"transcribed_unprocessed_pseudogene","CCDC144NL",13.2615054082527,2.89404907731687,0.958774935876,3.01848637154107,0.00254040827712021,0.0198574980537137
"2456","ENSG00000182223",326340,"protein_coding","ZAR1",2.05004980384253,2.89555138690574,0.870845842647733,3.32498732278731,0.000884225554797115,0.00998424624934852
"5522","ENSG00000254132",NA,"processed_pseudogene","MTND6P3",4.35856747170032,2.89648116165838,0.82015230112117,3.53163815757002,0.000412994058410266,0.00592796017121854
"5307","ENSG00000250853",NA,"processed_pseudogene","RNF138P1",4.76594662347352,2.89663138092045,0.896774434307986,3.23005570866401,0.00123766099689122,0.0123739533314088
"4444","ENSG00000234835",NA,"processed_pseudogene","PHB1P13",5.41931540535919,2.89777198456902,0.937791026144775,3.0899975621239,0.00200158138217607,0.0171022530297282
"95","ENSG00000041982",3371,"protein_coding","TNC",53275.8267913884,2.89821856590373,0.436543095384954,6.63902051491161,3.15774450276637e-11,2.55791034048001e-08
"6772","ENSG00000274421",NA,"lncRNA","",7.47653105207189,2.89823378371013,0.763398468728699,3.79648886188704,0.000146759953345006,0.00297366469904384
"3636","ENSG00000225076",NA,"lncRNA","WWC3-AS1",3.34720957555142,2.89890174366818,1.11352603035084,2.60335336997448,0.00923167475148432,0.046708845863566
"4292","ENSG00000232916",NA,"processed_pseudogene","HMGN2P27",2.38469981766243,2.89920314991732,1.0915667207786,2.65600177683078,0.00790731977509997,0.0421795077976417
"3616","ENSG00000224844",NA,"lncRNA","",2.58808890481179,2.89977138706679,0.835154475317752,3.47213775746518,0.000516331310935234,0.00695374573926924
"6862","ENSG00000276282",NA,"lncRNA","",4.90417910977031,2.9007304151289,0.629635665562954,4.6069982591208,4.08523420695426e-06,0.000233114849953338
"4663","ENSG00000237471",102723446,"lncRNA","",10.6413354890653,2.90117104913742,0.716385200844122,4.04973615551934,5.12754109485548e-05,0.00142989961566294
"7291","ENSG00000285108",NA,NA,NA,168.193150250395,2.9013310081576,0.736613061629305,3.93874499284629,8.19089293098235e-05,0.00194897223751127
"6414","ENSG00000267672",NA,"lncRNA","",5.950930337098,2.90150383203658,0.735487757482474,3.94500629346739,7.97978827762979e-05,0.00192433847957356
"3330","ENSG00000214513",344022,"protein_coding","NOTO",3.24652936291944,2.9028242824106,0.926235344483614,3.13400292884413,0.00172439134821886,0.0154469866629551
"1626","ENSG00000157851",56896,"protein_coding","DPYSL5",91.8148633381136,2.90502431468468,0.847793024806543,3.42657255920166,0.000611250428775408,0.00781070658609142
"3787","ENSG00000226746",140771,"lncRNA","SMCR5",7.98900388471723,2.90505014416682,0.785337909162402,3.69910851147526,0.000216358090803255,0.00385206510172577
"4006","ENSG00000229521",100874213,"lncRNA","MYCBP2-AS2",3.93182947889233,2.90722999256633,0.960519215329914,3.02672757209524,0.00247216652838095,0.0195371938877054
"5233","ENSG00000249806",NA,"lncRNA","",3.73649490225854,2.90864161151947,0.91849605148596,3.16674372939744,0.00154156103589741,0.0143281734396631
"7403","ENSG00000286273",NA,"lncRNA","",4.50173628808803,2.90925378574231,1.12110908288286,2.59497833900457,0.00945968804985672,0.0474218883511047
"6330","ENSG00000266297",100126313,"miRNA","MIR744",2.73675897888425,2.90973355432525,1.08437528356436,2.68332707175038,0.00728936622580047,0.03984116981804
"5398","ENSG00000252393",NA,"snRNA","RNU6-1004P",1.09121257640004,2.91041179096429,1.05386791140621,2.76164760257366,0.00575105146328888,0.0342763403111117
"3436","ENSG00000221493",NA,"miRNA","MIR320C1",1.63292635085992,2.91071941740597,0.944687658145424,3.08114474906996,0.00206206377773946,0.0174232699515029
"3975","ENSG00000229140",137196,"lncRNA","CCDC26",46.4014147153408,2.91171474224865,0.622052487501854,4.68081842087316,2.85731934528861e-06,0.000179847015952946
"3976","ENSG00000229140",106144608,"lncRNA","CCDC26",46.4014147153408,2.91171474224865,0.622052487501854,4.68081842087316,2.85731934528861e-06,0.000179847015952946
"3977","ENSG00000229140",728724,"lncRNA","CCDC26",46.4014147153408,2.91171474224865,0.622052487501854,4.68081842087316,2.85731934528861e-06,0.000179847015952946
"806","ENSG00000122133",5047,"protein_coding","PAEP",64.1337663748777,2.91184240928019,0.748375269771292,3.89088539787007,9.98791008096715e-05,0.00224063519227573
"4116","ENSG00000230749",100873998,"lncRNA","MEIS1-AS2",7.37796078444213,2.91187289789525,0.770608646498253,3.77866626740718,0.000157670562707512,0.00311512222036442
"7592","ENSG00000287426",NA,"lncRNA","",4.19627670650618,2.91243764811711,1.08927806781829,2.67373201954798,0.00750123665788154,0.040667987828602
"3642","ENSG00000225107",NA,"lncRNA","",18.872827727628,2.91399379897467,1.09653162981367,2.65746442669403,0.00787308989859155,0.0420718594294161
"2128","ENSG00000171431",54474,"protein_coding","KRT20",2.40104202869561,2.91418318530658,0.84069935083898,3.46637972587746,0.00052751768841314,0.00706047561266179
"7313","ENSG00000285621",NA,"lncRNA","",9.13106752836062,2.91419984323478,1.07272890893299,2.716622828906,0.00659517182112838,0.0373804594419495
"5774","ENSG00000257910",NA,"lncRNA","",2.62940721678638,2.91434258204786,0.902225386488331,3.23017133600192,0.00123716054090094,0.0123739533314088
"6048","ENSG00000260488",NA,"lncRNA","",2.30512109186107,2.9161035156852,0.858694071734274,3.39597490151021,0.000683846298592452,0.00843033322030571
"1850","ENSG00000164532",57057,"protein_coding","TBX20",22.9382993680483,2.91747976151171,1.01374112292826,2.87793372047921,0.00400289231312603,0.0269965200672764
"4515","ENSG00000235688",NA,"lncRNA","SNTG2-AS1",33.0793311433688,2.91934297680283,1.05156122221851,2.77619877485002,0.00549985722696108,0.0333228747952884
"5579","ENSG00000254590",NA,"processed_pseudogene","",1.65122064488437,2.92014498756484,1.03501225203637,2.82136272475954,0.00478200989945175,0.0303400737056651
"6437","ENSG00000268223",644100,"protein_coding","ARL14EPL",1.35938440814403,2.92097943033044,1.03635977830956,2.81849941638505,0.00482486987460704,0.0305288336334874
"3814","ENSG00000227073",NA,"processed_pseudogene","SDHDP2",2.45777934681952,2.9219360715046,0.893959330577851,3.26853355802649,0.00108106356879121,0.0113513038104763
"5112","ENSG00000248268",NA,"lncRNA","",12.1897010083527,2.92295356719407,0.871486029469288,3.35398786481301,0.000796558561122684,0.00928994212975069
"3993","ENSG00000229380",101927000,"lncRNA","PRKAR1B-AS2",4.40624412795917,2.92304089780089,0.940565714003634,3.10774766109494,0.0018851895665493,0.0164433365235861
